Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Tunisia,TUN,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,0.384930610656738,..,..,..,..,0.394452780485153,..,..,..,..,..,..,..,..
Tunisia,TUN,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,0.406217217445374,0.359150558710098,..,..,..,..,0.28100198507309,0.275557190179825,..,..,..,..,0.225807696580887,..,..,..
Turkey,TUR,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,0.378606538180206,0.438826205015734,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,0.447079032659531,..,..,..,0.394837290048599,..,..
Uganda,UGA,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,0.491281950633182,..,..,0.496710021604596,..,..,..,..,..,..,0.399822237541662,..,..,..,..,..,..
Ukraine,UKR,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ukraine,UKR,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,0.101410629057986,..,..,..,..,..,..,..,..,..,..,-0.0412947128066666,..,..,..,..,..
United Kingdom,GBR,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,0.39377099275589,0.383339315652847,0.390862762928009,0.338173091411591,0.34132906794548,0.346138834953308,0.343781262636185,0.328400731086731,0.327499866485596,0.326045453548431,0.322290301322937,0.336437255144119,0.352436274290085,..
United Kingdom,GBR,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,-0.0218766483115231,0.0241347434481918,0.0105992466309419,-0.0832200125435252,-0.0165251654169565,-0.0155258723573761,-0.0246197339666576,0.0247718260804533,-0.0353510660526921,-0.0282984411729542,-0.02726768336448,-0.0478792219449639,..,..
United States,USA,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United States,USA,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.0392105608476768,..,..,..,..,..
Uruguay,URY,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,0.281873971223831,0.265270203351974,0.257427781820297,0.244901925325394,0.24013663828373,0.232955321669579,0.230335876345634,..,0.22398729622364,..,..,0.224786773324013,..
Uruguay,URY,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,0.33144502418746,0.370640409880953,0.412392644464159,0.377578670326334,0.39238556161853,0.301017717338739,0.282848750301792,..,0.256129592374322,..,..,0.239765592974178,..
Uzbekistan,UZB,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,0.0507186421003099,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,0.34718582034111,0.35268035531044,0.367394953966141,0.3840212225914,0.381555736064911,0.385687977075577,0.390102058649063,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,0.14107658972861,0.151647600819827,0.245323913189474,0.259556506796188,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,0.608298659324646,..,0.514351367950439,..,..,..,..,..,..,..,..,..
Vietnam,VNM,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
West Bank and Gaza,PSE,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,-0.315694471119052,-0.271914677293294,-0.242576236477475,-0.155003961434857,..,..,..,0.0485092901123074,..,..,..,..,..,..,..,..,..,..,..
Zambia,ZMB,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,..,0.595020234584808,..,0.580436170101166,..,..,..,0.524897634983063,..,..,..,..,..,..,0.636399447917938,..,..,..
Zambia,ZMB,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,..,0.466463538832703,..,..,..,..,..,0.505238118092401,..,..,..,..,..,..,..,..,..,..
Zimbabwe,ZWE,Public sector employment as a share of formal employment,BI.EMP.FRML.PB.ZS,..,0.195426896214485,..,..,..,..,..,0.168825775384903,..,..,..,0.347832202911377,..,..,..,..,..,..,..
Zimbabwe,ZWE,Public sector wage premium (compared to all private employees),BI.WAG.PREM.PB.GP,..,0.780625551485942,..,..,..,..,..,-0.0173478376214342,..,..,..,..,..,..,..,..,..,..,..
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Data from database: Worldwide Bureaucracy Indicators (WWBI),,,,,,,,,,,,,,,,,,,,,,
Last Updated: 08/03/2020,,,,,,,,,,,,,,,,,,,,,,
